,frame,x,y,particle
7996,7996,80.36758852170416,7.15678161120292,0
7997,7997,81.1890997195595,6.798592617704745,0
7998,7998,82.7203260787463,5.787728855595649,0
7999,7999,81.28298673171207,6.268170959351014,0
8000,8000,82.90024408561189,6.142599053842876,0
8001,8001,82.28507551466919,5.885932441084837,0
8002,8002,82.11907089492027,6.091866597187735,0
8003,8003,80.88185951870057,6.270207864858296,0
8004,8004,81.34100235211903,5.717789901567759,0
8005,8005,81.0893423807039,6.504902008942938,0
8006,8006,81.74083209681362,6.670248371637005,0
8007,8007,81.39866864091758,6.576631843535896,0
8008,8008,81.50638083602757,6.974062524680168,0
8009,8009,82.06564762020088,6.778023686331242,0
8010,8010,80.4621274695433,7.692281190645819,0
8011,8011,80.59204520987541,7.9983009118368535,0
8012,8012,81.54852643050114,7.845598411849753,0
8013,8013,80.82872786107097,7.178868842280284,0
8014,8014,80.44116536980843,8.94854008476847,0
8015,8015,80.48372399079219,8.657336048427883,0
8016,8016,81.383778856367,8.06026189590003,0
8017,8017,83.17655160952407,8.640938631700951,0
8018,8018,80.04901665028407,8.499586380709363,0
8019,8019,81.1758130613402,7.836436115622067,0
8020,8020,81.15988394178723,8.023400031924613,0
8021,8021,81.48450449130482,9.429052939132418,0
8022,8022,81.28667928524732,9.16506014281103,0
8023,8023,82.40925434247745,9.078782599957833,0
8024,8024,81.02833097835853,9.495033064471357,0
8025,8025,80.99669902617035,8.977203555166515,0
8026,8026,82.57626105072714,11.23384802966865,0
8027,8027,80.57448887553184,10.794039116065647,0
8028,8028,82.01672767408385,10.888070663413664,0
8029,8029,80.34718694682363,9.956027336692898,0
8030,8030,80.52738694153905,10.446404373040082,0
8031,8031,82.05158156965993,12.069543064173246,0
8032,8032,80.90184978990428,10.938599070738064,0
8033,8033,82.73731720238493,11.003091216664764,0
8034,8034,81.16787154918282,10.95026646899592,0
8035,8035,81.99730729657654,10.277647431515106,0
8036,8036,79.82037776825692,11.520468007247246,0
8037,8037,80.25353473603198,10.178673949087944,0
8038,8038,81.87799146488067,11.110704179786666,0
8039,8039,79.63162603318042,11.313624890811326,0
8040,8040,81.65675319158441,10.69935650697073,0
8041,8041,81.69642809157455,10.879501790249556,0
8042,8042,82.10146803834664,10.598866857037677,0
8043,8043,81.12919661540391,10.430327328123127,0
8044,8044,80.7890447555468,9.86345972001439,0
8045,8045,81.09378966033432,9.450984560972017,0
8046,8046,83.1459868871822,9.736410188396384,0
8047,8047,83.04185751623862,9.783305782160653,0
8048,8048,82.58459901375042,9.052609197807953,0
8049,8049,83.24568060652985,7.97040000098227,0
8050,8050,81.34031572811733,9.677330443790453,0
8051,8051,82.56170164123259,9.885667731088859,0
8052,8052,80.2011512847599,9.420462865957859,0
8053,8053,,,0
8054,8054,80.89948669933597,9.493045211310864,0
8055,8055,81.39844530966823,11.270851677907245,0
8056,8056,81.4733684758763,10.589343135931642,0
8057,8057,80.77906879154935,10.094383092685263,0
8058,8058,80.4733564472196,10.61442944766452,0
8059,8059,,,0
8060,8060,81.44859941728544,10.47204264158458,0
8061,8061,81.64444851526721,10.966398795798199,0
8062,8062,82.4296678487083,10.780967385777643,0
8063,8063,80.19899035633804,10.379577336613295,0
8064,8064,79.4874625279389,10.345265431236932,0
8065,8065,,,0
8066,8066,,,0
8067,8067,79.36982085151499,11.180479544837176,0
8068,8068,78.74832233878664,10.860020427869927,0
8069,8069,81.3923684717384,11.232553956742493,0
8070,8070,78.94860610365129,11.896049676650478,0
8071,8071,81.65119143796835,11.365610845515228,0
8072,8072,81.53079779911141,10.948591337857188,0
8073,8073,,,0
8074,8074,81.4698878969555,11.004627725234208,0
8075,8075,80.59533212196754,10.743850805914896,0
8076,8076,78.67783523338915,10.843748919334587,0
8077,8077,80.31740591524229,10.22672119634234,0
8078,8078,79.3454016257231,9.966985993981467,0
8079,8079,80.69825801156028,10.898103626952206,0
8080,8080,82.83403727671171,9.673739433674456,0
8081,8081,,,0
8082,8082,80.78285128316026,10.091124587989299,0
8083,8083,80.05980605837067,7.717661772498847,0
8084,8084,80.24734280639413,8.535005498840182,0
8085,8085,82.86623423334566,8.1715292566814,0
8086,8086,,,0
8087,8087,82.75984887370015,6.918571459821241,0
8088,8088,81.4702990490315,5.8070988212913655,0
8089,8089,80.39054302646284,7.039651099160356,0
8090,8090,82.26955910782397,5.491482427208641,0
8091,8091,80.19475740355597,6.856801794983486,0
8092,8092,79.93827486997915,5.749428176897911,0
8093,8093,76.96595681499119,6.811541611958862,0
8094,8094,82.94896365409502,6.068573502683311,0
8095,8095,82.2705477584478,6.3948650619577485,0
8096,8096,79.8069891505859,4.664734720530138,0
8097,8097,81.1652331302578,6.370712451608885,0
8098,8098,82.75576996966058,5.925334511784204,0
8099,8099,80.00950020133516,5.585266297298748,0
8100,8100,81.01418059213168,5.334628533895231,0
8101,8101,79.30704048685823,6.246822787232052,0
8102,8102,79.93002080058926,5.617435333138705,0
8103,8103,80.33513948672845,6.424848168553073,0
8104,8104,,,0
8105,8105,82.05915924690592,6.2216747141952204,0
8106,8106,80.43752829745179,5.962535117126922,0
8107,8107,81.35802823557512,5.99106743786351,0
8108,8108,81.6648038103202,4.817360288982233,0
8109,8109,80.97099571103806,5.838924654929006,0
8110,8110,81.3925105052731,5.5793257453249545,0
8111,8111,82.36710135162554,5.848765351691245,0
8112,8112,83.16554850789899,6.731017507114618,0
8113,8113,80.91946121861073,6.781825308340903,0
8114,8114,82.20437565251115,5.972937901520769,0
8115,8115,83.0363365097648,5.709521941383603,0
8116,8116,81.77506195470846,6.48417494200169,0
8117,8117,80.74298545815122,5.943273814129842,0
8118,8118,81.6472918277999,4.999543826804032,0
8119,8119,81.25619773595048,5.220864614616151,0
8120,8120,80.61175210382459,5.515673675660427,0
8121,8121,80.89308950828891,6.1085182739755375,0
8122,8122,,,0
8123,8123,80.72363105528328,4.9562369240482305,0
8124,8124,81.90717326287526,5.44068167457306,0
8125,8125,80.98858802598545,6.00941603972726,0
8126,8126,80.67758974211532,5.470832345643718,0
8127,8127,81.7600874844006,4.93309512732748,0
8128,8128,80.21338225045227,5.85101744122068,0
8129,8129,81.9599119508606,5.281008501966031,0
8130,8130,82.04358911398427,6.062556748064683,0
8131,8131,81.39663845804768,5.9015239185924635,0
8132,8132,80.36420224473972,6.535436315486354,0
8133,8133,81.26810482913379,6.2981510967489704,0
8134,8134,81.33046648070066,6.588906038673517,0
8135,8135,,,0
8136,8136,81.6817169364372,6.380675519822066,0
8137,8137,80.6018536463188,6.307144195878241,0
8138,8138,80.397580324642,6.494036563341158,0
8139,8139,80.23919982166584,6.47331832202477,0
8140,8140,80.80251824725059,6.696444941227046,0
8141,8141,82.39964461244321,6.454889863971577,0
8142,8142,82.06097487900556,6.857424567137347,0
8143,8143,80.44766295626138,6.535660421690725,0
8144,8144,82.23462208163556,6.6555441435639615,0
8145,8145,81.12950097591596,7.006632797306796,0
8146,8146,81.2544148334994,6.85225573221911,0
8147,8147,80.73490279495391,8.439047321807724,0
8148,8148,79.80274634651408,5.824902596916846,0
8149,8149,80.20452339047276,6.910618738860965,0
8150,8150,80.38386855926024,7.000070205339373,0
8151,8151,82.51270525144116,7.145167513842157,0
8152,8152,79.67446161427026,7.250406704929706,0
8153,8153,,,0
8154,8154,80.88401661733454,6.56473495135123,0
8155,8155,80.63445300620558,5.746868390028997,0
8156,8156,,,0
8157,8157,82.75251313790261,7.014726433326533,0
8158,8158,,,0
8159,8159,80.12056291625595,5.685751068676328,0
8160,8160,80.85997331697368,6.334771376831132,0
8161,8161,83.29222500457618,5.64886076927667,0
8162,8162,82.55463581973149,6.389936360766146,0
8163,8163,80.35127261035433,6.052761808558646,0
8164,8164,82.16291918159774,6.074741828449138,0
8165,8165,83.01941983707917,6.054980779338795,0
8166,8166,82.16818142426104,5.316474371945336,0
8167,8167,77.9446950531597,5.306777290311832,0
8168,8168,83.6287302650866,7.531593314721338,0
8169,8169,80.15758023111545,4.3656016655081125,0
8170,8170,,,0
8171,8171,,,0
8172,8172,82.7373395366076,6.047825923548917,0
8173,8173,79.92673181016181,5.3729464384225345,0
8174,8174,79.62199470444466,5.349069711616213,0
8175,8175,82.15333915463503,4.174551739848258,0
8176,8176,82.53293385946557,5.406657050760945,0
8177,8177,82.00092127313906,3.8501481338994417,0
8178,8178,81.99581473787134,4.274857888623561,0
8179,8179,81.65837886248838,4.108047970750622,0
8180,8180,80.67736326472092,3.600157190560626,0
8181,8181,81.69994773938495,3.520634698202347,0
8182,8182,80.68727895305511,4.034529839653661,0
8183,8183,80.09587453666259,3.6031809140575923,0
8184,8184,80.8196972850752,2.859480500662219,0
8185,8185,78.99963499805068,3.3761717942823317,0
8186,8186,79.11729334922825,3.2549227335469233,0
8187,8187,79.23467411503961,3.496109147955824,0
8188,8188,79.22440148473109,3.3204399591036555,0
8189,8189,82.96317814723847,3.6658107085095573,0
8190,8190,80.20582576013175,3.223788465052568,0
8191,8191,80.78884501157759,4.0550778294641,0
8192,8192,80.58957446130316,2.5729845452027327,0
8193,8193,80.91591133200572,2.938701429515337,0
8194,8194,81.17189270548289,3.2820794378280063,0
8195,8195,79.94058872908488,3.1676366091995227,0
8196,8196,79.31394076764855,3.513276941674153,0
8197,8197,78.99775795625771,3.0772543762122133,0
8198,8198,78.02926704241949,2.1508459510467652,0
8199,8199,80.53502237795271,2.9864943641436277,0
8200,8200,81.76669173367435,2.0463479927607047,0
8201,8201,82.01210021819446,2.5187014228503166,0
8202,8202,81.12629565656931,2.1533929032331436,0
8203,8203,81.10667425855348,1.2543981215134217,0
8204,8204,82.10824140392788,0.4704130512253961,0
8205,8205,80.0616378723955,0.7218522163622403,0
8206,8206,81.73270980061432,0.8135553338206059,0
8207,8207,80.33712562550724,0.8988210724282091,0
8208,8208,80.8529235645951,0.5841448586408866,0
8209,8209,79.05416589952449,0.48464754441338087,0
8210,8210,80.62381986434232,0.7156639688862221,0
8211,8211,80.39407901563166,1.0580356382981826,0
8212,8212,80.65374908534747,0.33539978294786366,0
8213,8213,81.36187038826475,0.5455761137336061,0
8214,8214,,,0
8215,8215,82.68385624793433,0.4790724864461744,0
8216,8216,81.35038746384333,0.6667139320641162,0
8217,8217,79.73076505495757,0.02478113653558367,0
8218,8218,79.7391352385261,0.7134176293175791,0
8219,8219,80.91343830117441,-0.004605222913621532,0
8220,8220,82.0551119871007,0.8289331050585567,0
8221,8221,81.35307806645281,0.6654031482677034,0
8222,8222,82.0759054486532,0.959040611803605,0
8223,8223,80.83151567027977,1.2350467216117558,0
8224,8224,80.9334769610033,2.292624958922918,0
8225,8225,82.17606634037486,2.1934577998459623,0
8226,8226,80.63742566153013,1.714475525651526,0
8227,8227,81.34100041150367,0.6915579081949694,0
8228,8228,81.88745304607411,1.6019192393389723,0
8229,8229,82.80697202844166,1.2616559868072876,0
8230,8230,80.97240414365407,1.3670915715960668,0
8231,8231,81.46632634928696,2.6204520866369343,0
8232,8232,81.4077145830203,2.2374555782656422,0
8233,8233,82.24649015968492,2.0005744517907864,0
8234,8234,82.17460501031744,2.3399534372222526,0
8235,8235,82.55680079762786,2.2888634565862596,0
8236,8236,81.47660391264552,2.9243778341432893,0
8237,8237,82.82427509718431,3.042694427203262,0
8238,8238,82.54471737570518,1.5697443090901437,0
8239,8239,79.84873665637957,2.1215862199927393,0
8240,8240,82.44067455760018,1.3534157071396784,0
8241,8241,82.3473200796974,1.5174011415527708,0
8242,8242,82.09038683237424,1.6868443234405142,0
8243,8243,80.77438157201868,1.9508425333654351,0
8244,8244,80.77170276651242,1.7907082744858691,0
8245,8245,82.46737748760245,1.3960165447041994,0
8246,8246,82.34944960910155,1.506130293452859,0
8247,8247,80.77448148560308,1.4410465118347453,0
8248,8248,82.19821446837335,1.2584767456137094,0
8249,8249,80.049538851703,0.891052492067022,0
8250,8250,81.48699809846718,1.4772989899676965,0
8251,8251,80.46498606360456,1.4066087013338837,0
8252,8252,80.78896718864854,1.1738408997263754,0
8253,8253,79.12097811446662,0.7219174556006216,0
8254,8254,81.54423506386601,0.7426848811416882,0
8255,8255,79.38581310848485,1.1264081960816021,0
8256,8256,79.23534949251297,1.5896691248668198,0
8257,8257,,,0
8258,8258,82.43297498417343,1.751331203654022,0
8259,8259,81.04690946441161,1.2948549099018045,0
8260,8260,,,0
8261,8261,82.30584335580514,0.9307802120012845,0
8262,8262,81.86346348213294,0.9771370062595146,0
8263,8263,80.57210770366953,0.6386481163994553,0
8264,8264,80.74062385504865,0.9908922209348567,0
8265,8265,78.16738229958665,1.4236467101205257,0
8266,8266,80.34117629820486,-0.2859810614293927,0
8267,8267,82.86359050554117,1.960701356437486,0
8268,8268,80.48337548195443,1.4490098653859924,0
8269,8269,80.0607832851623,1.8286821293773166,0
8270,8270,78.12998110613512,1.9464586471571046,0
8271,8271,79.42309316838237,0.7395953730830662,0
8272,8272,80.1318948992263,2.0343295342563614,0
8273,8273,,,0
8274,8274,81.91342921206652,2.0988077594816765,0
8275,8275,,,0
8276,8276,,,0
8277,8277,82.46062723559766,0.9168727184906551,0
8278,8278,81.09936746188268,0.9986066902335189,0
8279,8279,80.28593983305424,0.41019003573248725,0
8280,8280,81.4520926755344,1.1607737520177785,0
8281,8281,79.93443124297764,2.526574661756829,0
8282,8282,79.66183151672263,1.2006160450819188,0
8283,8283,80.48717149235407,0.5624505378188793,0
8284,8284,78.39951613858199,0.7047569140976897,0
8285,8285,81.6180076457239,0.10639521166402588,0
8286,8286,81.687533109935,-0.07025947872548599,0
8287,8287,80.6452989649234,-0.10092833303937354,0
8288,8288,82.33427446234802,-0.6936374245443879,0
8289,8289,80.93717808827068,-0.16069318038315927,0
8290,8290,82.17130827088474,-0.12297866378164812,0
8291,8291,82.65527003458735,-0.5194927909605518,0
8292,8292,80.4559439120531,-0.4656817019863375,0
8293,8293,79.94544178336065,-1.1167389371096554,0
8294,8294,80.18090013894286,-0.626210332394546,0
8295,8295,82.78009182862601,-2.0729699527873287,0
8296,8296,80.73929077280658,-1.421623529653342,0
8297,8297,81.01939084619971,-1.361049312854444,0
8298,8298,82.04275520081265,-1.2763872128600973,0
8299,8299,81.14705096374624,-1.420990744916022,0
8300,8300,81.89540373480503,-0.5276088712707541,0
8301,8301,81.21612480209663,0.15308082993263739,0
8302,8302,81.68218221804125,0.11526507983632328,0
8303,8303,82.95563341289329,-2.394603853019813,0
8304,8304,82.81062094389046,-2.071134863574283,0
8305,8305,81.72211978700392,-0.4854696072604803,0
8306,8306,79.75857128607882,-0.9857472106882561,0
8307,8307,81.09209304772946,-1.2451965115291692,0
8308,8308,82.94499089656247,-2.8135865625590633,0
8309,8309,81.81724434592044,-1.481099081947601,0
8310,8310,81.06635913346048,-1.5603573861483504,0
8311,8311,80.28789028695627,-1.1637083063164901,0
8312,8312,79.21067030759752,-2.5886887115071,0
8313,8313,81.13877590476199,-1.6935054869393547,0
8314,8314,80.70847834304595,-1.130059944297468,0
8315,8315,81.85298808473925,-2.3413320463962712,0
8316,8316,81.7103979373747,-1.6823280868577761,0
8317,8317,82.36148233105052,-1.024640274636365,0
8318,8318,79.6839042360318,-0.46813516040273484,0
8319,8319,81.77938850961394,-0.9914220861172076,0
8320,8320,81.06342346453542,-1.5628649876903147,0
8321,8321,79.7431526074376,-0.9888007218781318,0
8322,8322,82.51511369158018,0.1795258329359264,0
8323,8323,81.91243879706855,-0.3620897858229988,0
8324,8324,80.46611041334776,0.986536305619385,0
8325,8325,80.81433884930925,0.5031935314646354,0
8326,8326,82.64527618446027,0.5178852154027176,0
8327,8327,80.52088206084693,1.9191670021199378,0
8328,8328,80.84249985826833,1.2320073095459385,0
8329,8329,80.95593922933793,1.7965403519440066,0
8330,8330,,,0
8331,8331,81.86071817750047,1.7615944717685785,0
8332,8332,82.283410934362,1.7477369294160248,0
8333,8333,,,0
8334,8334,81.80771205266637,2.274514771032674,0
8335,8335,81.52803024776316,2.532034802859048,0
8336,8336,80.93134413852746,2.5797756055341985,0
8337,8337,82.83236210214648,3.1091760243717523,0
8338,8338,83.19450435846778,7.260034274252863,0
8339,8339,80.28717466568028,3.371835996136898,0
8340,8340,80.4371236522162,4.44169972540195,0
8341,8341,,,0
8342,8342,81.17852481952474,3.017284323875831,0
8343,8343,81.73993154131696,4.370258000841833,0
8344,8344,81.9349351242702,4.3102644580425,0
8345,8345,79.77889542947435,4.513777667921975,0
8346,8346,82.75176220439647,4.956702396627097,0
8347,8347,78.80212967543596,3.5801054081768235,0
8348,8348,79.79198832019719,4.885403440675422,0
8349,8349,81.10123041113516,4.592452226677526,0
8350,8350,81.77474939827275,3.905449444363544,0
8351,8351,82.9770248276862,3.520520977551545,0
8352,8352,79.14553976512514,3.8879175821015544,0
8353,8353,81.19157536883696,2.81707577868767,0
8354,8354,81.07850650720246,2.4769364000075917,0
8355,8355,82.40254635125916,2.564071548177626,0
8356,8356,81.98796658697381,2.037579897871982,0
8357,8357,81.71174553392538,0.9047951815913144,0
8358,8358,,,0
8359,8359,82.37073184399566,0.39355299229891116,0
8360,8360,82.01267734135646,0.025408866924355067,0
8361,8361,80.6734409049958,0.5034767496073904,0
8362,8362,83.0053568479374,0.48546785944626336,0
8363,8363,81.22666490636118,-0.5858586603088405,0
8364,8364,80.10814904406033,0.38861159201815454,0
8365,8365,82.48191887608147,-0.89807673021539,0
8366,8366,81.31506347168352,-0.974627274423252,0
8367,8367,,,0
8368,8368,81.37244733821166,-0.7182268960340217,0
8369,8369,,,0
8370,8370,81.30334326041634,-2.185178879099478,0
8371,8371,82.55337130725968,-1.7545471692513637,0
8372,8372,82.52267260289071,-2.4276563072146438,0
8373,8373,82.47052912272946,-2.7177275336775857,0
8374,8374,82.43411878872479,-3.8245787838721093,0
8375,8375,80.61939162934453,-4.501708268610596,0
8376,8376,80.77533938629279,-4.143983382378249,0
8377,8377,82.9114486061249,-4.177207066161994,0
8378,8378,82.23811446347409,-4.787649693260786,0
8379,8379,79.55990235872633,-5.232788666734134,0
8380,8380,79.99330087709217,-5.756632521515112,0
8381,8381,82.67601484808998,-5.391707682459295,0
8382,8382,80.2673439269243,-5.407592222676268,0
8383,8383,82.07725404342966,-5.956025124191566,0
8384,8384,81.81160257769034,-6.435071550964945,0
8385,8385,79.68109848841223,-6.050621599828158,0
8386,8386,82.35454905287116,-6.219994579807828,0
8387,8387,,,0
8388,8388,81.49222806362727,-8.353103986060997,0
8389,8389,81.64176781151465,-7.410148335473448,0
8390,8390,83.26545095818332,-9.740298010797654,0
8391,8391,83.021498663035,-8.871607612308507,0
8392,8392,80.92623326033075,-8.942312979923795,0
8393,8393,,,0
8394,8394,79.7467839985587,-9.015349256503637,0
8395,8395,80.60226702991022,-8.803500243817691,0
8396,8396,82.24733819548635,-9.390813510057367,0
8397,8397,79.38532102372113,-8.855503392767556,0
8398,8398,80.28279419143809,-8.630372024394543,0
8399,8399,78.2852812892057,-9.463165003368681,0
8400,8400,81.55273822651566,-9.316802783649418,0
8401,8401,80.24032403515318,-9.204959721545375,0
8402,8402,79.56675927503701,-9.417497095916726,0
8403,8403,79.2925248663779,-9.347173747892779,0
8404,8404,82.37988411874193,-9.884032118466619,0
8405,8405,82.07547537388453,-11.264960485362476,0
8406,8406,82.29945710361469,-10.743676779214862,0
8407,8407,82.44332057073603,-11.31290730060817,0
8408,8408,81.45427020102707,-10.748530551642625,0
8409,8409,78.16755030819039,-9.306104165715679,0
8410,8410,79.97551394319939,-8.580447709878424,0
8411,8411,79.90103861617814,-8.88596692145543,0
8412,8412,80.75238893501219,-9.31964738123801,0
8413,8413,82.20761273360586,-9.43505943430915,0
8414,8414,81.48021029623519,-9.604444988228916,0
8415,8415,78.55198773876222,-9.954611031158603,0
8416,8416,81.59829365913225,-9.253526181036959,0
8417,8417,79.95077115552542,-9.809217761162639,0
8418,8418,80.16002955387177,-9.156219645447319,0
8419,8419,81.65044629461792,-9.173523112044645,0
8420,8420,82.454414186312,-9.597359125927365,0
8421,8421,81.26781634109389,-9.239301800398376,0
8422,8422,81.19833158401727,-10.69979017198349,0
8423,8423,82.3787729707802,-10.041377570911179,0
8424,8424,81.20646939555957,-10.416860807746698,0
8425,8425,79.87376158738161,-11.859663052377353,0
8426,8426,79.22172817871981,-10.611448341205397,0
8427,8427,80.86406790973382,-11.195994045902122,0
8428,8428,81.68718722837332,-11.125971118043363,0
8429,8429,79.12069520389215,-11.314607171587195,0
8430,8430,82.02900244263625,-11.188919628878919,0
8431,8431,81.18146486870955,-11.370376422974003,0
8432,8432,80.91456582981598,-10.49771265024867,0
8433,8433,82.42207039628602,-11.664793268657487,0
8434,8434,81.18016117496771,-11.284873879391194,0
8435,8435,81.31469934194999,-12.325111348451255,0
8436,8436,81.49278138275415,-12.402105215850606,0
8437,8437,82.06901884640448,-12.47813359781693,0
8438,8438,79.71923555258772,-11.535629901824446,0
8439,8439,79.07571215108734,-12.25545544457702,0
8440,8440,80.59416403145369,-13.022754716928656,0
8441,8441,82.03331276149609,-14.130656952086948,0
8442,8442,81.53334103251035,-15.123418725032563,0
8443,8443,81.62215662398569,-13.701416060419714,0
8444,8444,81.34635791601721,-13.78333490862482,0
8445,8445,80.34367064998398,-14.252436376574902,0
8446,8446,79.64913625710031,-14.627032997851893,0
8447,8447,79.87080486257591,-14.226189987827464,0
8448,8448,80.20476902060622,-15.257582918102566,0
8449,8449,81.14346692997074,-15.86598997015886,0
8450,8450,80.03149519246446,-14.553857821910011,0
8451,8451,79.9408363670681,-14.95428333593929,0
8452,8452,79.437176663471,-14.324524232453452,0
8453,8453,80.00667276800593,-14.386364664168124,0
8454,8454,79.48163160131998,-14.156089671039805,0
8455,8455,77.84368056834734,-14.413022173945363,0
8456,8456,79.4640341706222,-13.779010083839008,0
8457,8457,79.78730086851795,-13.84569324408687,0
8458,8458,81.50931885044065,-14.244965173659379,0
8459,8459,78.84361138120755,-11.856817746397267,0
8460,8460,80.86949843427391,-12.558567199648248,0
8461,8461,79.87710318504719,-12.314518213116454,0
8462,8462,82.4592656157383,-10.781659337393675,0
8463,8463,81.61044842518677,-11.44705620405369,0
8464,8464,81.2630955162721,-11.008262069835805,0
8465,8465,82.2618355717471,-11.891838601429265,0
8466,8466,82.20585960389843,-10.986934929112886,0
8467,8467,80.34402294869435,-10.960035280489304,0
8468,8468,80.57004561842956,-10.76150141631899,0
8469,8469,80.10119140443794,-11.241135245404788,0
8470,8470,,,0
8471,8471,80.33939675076985,-10.055931211867653,0
8472,8472,80.99847261860282,-9.838280233440624,0
8473,8473,80.57999114830153,-10.116942523166014,0
8474,8474,81.42733464593883,-9.741363482375274,0
8475,8475,81.88640652392334,-8.487143909823683,0
8476,8476,80.9495560548132,-8.976731547651124,0
8477,8477,80.31646744841473,-9.776935770293928,0
8478,8478,81.93820011734195,-7.1226189908358,0
8479,8479,81.04858276186482,-6.983578405576619,0
8480,8480,80.6130964595211,-6.766886934621137,0
8481,8481,80.48161222976205,-6.823299106062532,0
8482,8482,80.2358946575703,-6.848756097002333,0
8483,8483,81.54689137035155,-5.832044325726823,0
8484,8484,82.30300451152715,-4.553604784642456,0
8485,8485,81.01102746553553,-5.668656787353509,0
8486,8486,82.21774843480136,-4.760889584386401,0
8487,8487,81.81541248627158,-4.596716125818173,0
8488,8488,82.03177232938478,-5.941097023294926,0
8489,8489,82.20724853211857,-3.871140091830963,0
8490,8490,81.00507270905317,-3.488937698917848,0
8491,8491,82.52402716457638,-3.435516716287477,0
8492,8492,80.96476271901147,-2.949530844108974,0
8493,8493,80.39600970137158,-3.378149232189511,0
8494,8494,81.52981116831663,-3.335933979015234,0
8495,8495,81.19697919662079,-3.2265090966780825,0
8496,8496,82.41601697230689,-3.4149000623171695,0
8497,8497,81.77122649032142,-3.3911934315302084,0
8498,8498,82.0281710615196,-2.7202015026744526,0
8499,8499,81.7546942313727,-2.9432187808185937,0
8500,8500,80.40671238653078,-2.92846460529557,0
8501,8501,80.30836564430655,-2.7938782521127585,0
8502,8502,80.42855035742636,-2.690108934098898,0
8503,8503,,,0
8504,8504,80.89755049457173,-1.4938385777089387,0
8505,8505,82.16335595808272,-2.1250538671830803,0
8506,8506,82.7138763969898,-0.9208093557820085,0
8507,8507,80.18982408915323,-1.255629172717473,0
8508,8508,82.18931367949259,-1.0999211566709413,0
8509,8509,82.2878900893044,-0.4266372049982827,0
8510,8510,79.89082817713822,-1.2585509540212705,0
8511,8511,81.97041892236126,-1.187853913591848,0
8512,8512,79.9408157707391,-0.6075476138388147,0
8513,8513,82.6323098682902,-1.1550864144055275,0
8514,8514,,,0
8515,8515,,,0
8516,8516,,,0
8517,8517,80.75767082525888,-0.10519366529959129,0
8518,8518,81.6367973979477,-0.9182953309554271,0
8519,8519,81.71076301219983,-0.2706755749197747,0
8520,8520,83.07161463978233,0.8066422376589379,0
8521,8521,81.0580900633,-0.1776933854843854,0
8522,8522,81.33809361457884,0.42358180175355997,0
8523,8523,79.1461936673279,0.3510577666229757,0
8524,8524,82.86593313850062,0.6686562988722393,0
8525,8525,82.43897287095226,1.3271071446151304,0
8526,8526,80.98428761124393,0.9297313359785768,0
8527,8527,82.32840583047258,1.441753449273964,0
8528,8528,81.6817060571529,1.156403130159024,0
8529,8529,82.12176841491933,1.617862436075061,0
8530,8530,79.98586937259586,1.8654770386296526,0
8531,8531,81.20921397405212,1.3164280652911806,0
8532,8532,81.8870716902378,1.6977198397884514,0
8533,8533,80.77609280425605,2.6204990443841076,0
8534,8534,,,0
8535,8535,82.6149086334818,2.275783196862566,0
8536,8536,82.18959209154929,2.40343641505385,0
8537,8537,82.07696293899471,2.1298380331406044,0
8538,8538,82.04837755072927,2.5143754692514086,0
8539,8539,80.90755910514358,2.3178947624649346,0
8540,8540,,,0
8541,8541,80.44883083229305,1.9880654338186083,0
8542,8542,82.37728304055184,1.9439292579451468,0
8543,8543,82.37203235151259,1.5614381689861467,0
8544,8544,82.2360578417892,1.0694699474132996,0
8545,8545,,,0
8546,8546,,,0
8547,8547,81.50703784542438,0.7386977992944743,0
8548,8548,79.71436148577467,0.47898401111357103,0
8549,8549,,,0
8550,8550,81.24807338094541,0.29815724423287193,0
8551,8551,81.59747775706074,0.23407986340351172,0
8552,8552,81.06696937025836,-0.4433486220995597,0
8553,8553,79.93010408509448,0.026081744959501663,0
8554,8554,83.52027696159126,-2.5546645910408152,0
8555,8555,81.95627208367063,-1.2038336127997944,0
8556,8556,80.16548616428443,-2.1745689557908428,0
8557,8557,82.74219975559424,-3.0729211949972886,0
8558,8558,81.32779658056577,-2.6510072668050064,0
8559,8559,,,0
8560,8560,81.89192496012404,-3.1057791195985907,0
8561,8561,80.59194832630499,-4.745429043337193,0
8562,8562,82.08679244422811,-4.162259389481388,0
8563,8563,83.31594245618783,-3.9285643760639424,0
8564,8564,81.41945198541785,-4.443322949206074,0
8565,8565,81.20004553377962,-3.8690894138748284,0
8566,8566,82.95935102237249,-5.054732403193153,0
8567,8567,81.84313174278398,-5.1821121108141845,0
8568,8568,79.46896328550437,-5.64743719959699,0
8569,8569,79.5517168452725,-5.153684093563495,0
8570,8570,80.80827150429946,-5.080510067424083,0
8571,8571,80.934518395,-5.315911752624398,0
8572,8572,79.01182471784065,-5.539153220533276,0
8573,8573,78.72798354636515,-6.427911980305506,0
8574,8574,81.80962798358573,-5.863807335543012,0
8575,8575,80.84835699064607,-5.59736926688441,0
8576,8576,79.60809710213519,-6.524782705447958,0
8577,8577,79.34819348730085,-6.1269566372172015,0
8578,8578,79.28265995688767,-5.939836377971343,0
8579,8579,80.76921126813113,-5.948010129566224,0
8580,8580,81.42508210587982,-6.16431215341029,0
8581,8581,80.31115411198127,-6.222554917572548,0
8582,8582,79.29191216122462,-7.057420585786868,0
8583,8583,80.94500187763413,-6.246316852166952,0
8584,8584,81.00752866084554,-6.577496771818769,0
