<x>,<y>,<x^2>,<y^2>,msd,lagt
-0.059480069324090355,0.4363778162911614,7.964610051977056,234.07970069323633,242.04431074521338,33.0
-0.05843750000000024,0.4239583333333336,7.83853125000476,246.47813437500736,254.31666562501212,34.0
-0.057965217391304565,0.40403478260869596,7.862958782626235,258.2967850434845,266.1597438261107,35.0
-0.06036585365853679,0.3840418118466902,7.9051155052326285,265.69664843206516,273.6017639372978,36.0
-0.06565445026178031,0.34785340314136154,8.069623036612391,268.98261989529584,277.0522429319082,37.0
-0.07096153846153867,0.2890384615384618,8.224805769217493,266.41033269231815,274.63513846153563,38.0
-0.07628721541155888,0.23117338003502658,8.52585919440158,260.55288126094564,269.0787404553472,39.0
-0.0833684210526318,0.18410526315789502,8.58323052631397,251.93269894739385,260.51592947370784,40.0
-0.08583479789103711,0.16934973637961365,8.364438664357985,240.27856766257062,248.6430063269286,41.0
-0.08714788732394387,0.17487676056338058,8.34158661973361,227.13529911973106,235.47688573946468,42.0
-0.0873015873015875,0.178677248677249,8.146180952378472,221.44402063492115,229.59020158729962,43.0
-0.08803886925795071,0.1813250883392229,8.15691784453371,221.12145000000487,229.2783678445386,44.0
-0.0911150442477878,0.1974159292035401,8.2293706194885,225.7853575221403,234.01472814162878,45.0
-0.09127659574468104,0.20127659574468112,8.167113829760792,239.41124361703925,247.57835744680003,46.0
-0.0914387211367675,0.20222024866785107,7.914689520443417,258.25489928953175,266.16958880997515,47.0
-0.09218861209964428,0.2119750889679718,7.965395551625626,273.5170766903929,281.48247224201856,48.0
-0.09294117647058842,0.2541176470588238,7.9984235294070265,279.8186470588367,287.8170705882437,49.0
-0.10607142857142873,0.3170357142857146,8.0414871428561,276.14706428573203,284.18855142858814,50.0
-0.10626118067978549,0.3677817531305906,8.189124150278317,266.1393268336217,274.3284509839,51.0
-0.10467741935483886,0.379677419354839,8.110317741964666,255.10195806451597,263.21227580648065,52.0
-0.09657091561938973,0.3815439856373432,7.862110771987875,246.04674398563333,253.9088547576212,53.0
-0.08309352517985624,0.4000359712230218,7.5344697841637425,241.37841690648614,248.91288669064988,54.0
-0.06362162162162179,0.41740540540540566,7.3999021621572005,238.12603783784016,245.52593999999735,55.0
-0.04467509025270774,0.4336462093862818,7.587813898921013,234.38464440434282,241.97245830326383,56.0
-0.031030741410488394,0.45531645569620277,7.584796383357177,230.93751482821827,238.52231121157544,57.0
-0.020923913043478383,0.4710869565217394,7.404608152185877,233.2819500000189,240.68655815220478,58.0
-0.018566243194192512,0.46235934664246847,7.0148597095979754,236.90157386569302,243.916433575291,59.0
-0.018000000000000165,0.42000000000000026,6.666659999991005,239.76176400001754,246.42842400000853,60.0
-0.018633879781420955,0.35945355191256856,6.542132786877168,243.21555409836964,249.7576868852468,61.0
