<x>,<y>,<x^2>,<y^2>,msd,lagt
-0.26005128205128214,-0.7480000000000002,296.1501061538537,844.0282400000044,1140.178346153858,25.0
-0.2610616438356165,-0.6696061643835618,299.3194818493196,856.4490847602767,1155.7685666095963,26.0
-0.2784905660377359,-0.5920754716981134,302.6116188679395,865.7886226415014,1168.400241509441,27.0
-0.2993814432989692,-0.5018041237113403,304.2392814433093,874.0712551546388,1178.3105365979482,28.0
-0.30728055077452676,-0.41974182444061975,304.8804511187563,882.2476332185889,1187.1280843373452,29.0
-0.3191896551724139,-0.38234482758620697,306.62691362069853,887.4921910344816,1194.11910465518,30.0
-0.32829015544041457,-0.31974093264248715,307.17661865285254,885.1540585492186,1192.330677202071,31.0
-0.340847750865052,-0.26034602076124574,306.46551332179985,886.1735615916905,1192.6390749134903,32.0
-0.35630849220103994,-0.17329289428076264,303.36878838822685,887.7809214904627,1191.1497098786895,33.0
-0.36838541666666674,-0.08135416666666673,299.5065734375126,894.0750500000044,1193.581623437517,34.0
-0.37935652173913054,-0.014921739130434842,298.43240086957167,898.9359777391248,1197.3683786086965,35.0
-0.3788675958188154,0.027020905923344895,295.8625175958168,903.0327601045311,1198.8952777003478,36.0
-0.3841361256544503,0.08984293193717272,291.77464869110656,902.846758115185,1194.6214068062916,37.0
-0.40615384615384625,0.13673076923076918,286.5535961538488,901.7961403846095,1188.3497365384583,38.0
-0.43056042031523656,0.1901401050788091,281.93485271453125,895.8436313485058,1177.778484063037,39.0
-0.44289473684210545,0.2477894736842105,275.75218578948915,881.8209978947383,1157.5731836842274,40.0
-0.4546924428822497,0.28940246045694196,270.8065486818958,868.7921425307494,1139.5986912126452,41.0
-0.4705985915492959,0.3265140845070422,266.8218718309769,861.9496352112701,1128.7715070422469,42.0
-0.48015873015873034,0.3526984126984127,260.3779793650871,855.7354317460246,1116.1134111111116,43.0
-0.48275618374558327,0.36789752650176677,253.67773992932229,842.6776277385142,1096.3553676678364,44.0
-0.46433628318584097,0.415858407079646,247.04552867256962,831.629402123896,1078.6749307964656,45.0
-0.44351063829787263,0.4563829787234042,242.29786595746427,831.7886265957487,1074.086492553213,46.0
-0.41792184724689196,0.4999822380106571,240.41309467140672,838.0183827708695,1078.4314774422762,47.0
-0.41749110320284727,0.5237722419928825,240.5870343416505,843.7490615658296,1084.33609590748,48.0
-0.420588235294118,0.5258823529411765,242.34326470588832,845.1692117647004,1087.5124764705888,49.0
-0.421339285714286,0.5126785714285713,243.02493482142953,851.2145164285737,1094.2394512500032,50.0
-0.42091234347048334,0.48880143112701246,242.9430423971459,860.0773942754945,1103.0204366726405,51.0
-0.41397849462365627,0.4689784946236558,243.87315806451397,869.2665370967703,1113.1396951612842,52.0
-0.4058348294434474,0.4532315978456013,245.1737843806081,871.653782585278,1116.827566965886,53.0
-0.3911330935251802,0.4433633093525179,246.7017857913705,868.3621365107904,1115.0639223021608,54.0
-0.38470270270270307,0.428108108108108,249.399640540537,861.7176551351357,1111.1172956756727,55.0
-0.3764620938628162,0.42649819494584823,250.47432454873132,858.0156303249057,1108.489954873637,56.0
-0.36640144665461155,0.4177215189873416,251.03596491863107,854.8212824593118,1105.8572473779427,57.0
-0.36108695652173944,0.4226630434782607,248.53426304348892,849.6233983695629,1098.1576614130518,58.0
-0.35994555353902025,0.4282214156079854,245.99403212342526,842.5158190562571,1088.5098511796823,59.0
-0.35760000000000025,0.4103999999999998,245.61781200000507,840.4541639999977,1086.071976000003,60.0
-0.35704918032786914,0.390710382513661,248.30985245900484,840.6016786885252,1088.91153114753,61.0
